Channel              :,CH1,CH2
Frequency            :,2.513KHz,2.517KHz
Period               :,0.398ms,0.397ms
PK-PK                :,10.40V,4.200V
Average              :,-81.00mV,-57.03mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
297,4160.000000,1720.000000
298,4320.000000,1680.000000
299,4480.000000,1600.000000
300,4640.000000,1520.000000
301,4720.000000,1440.000000
302,4720.000000,1360.000000
303,4720.000000,1280.000000
304,4640.000000,1160.000000
305,4640.000000,1040.000000
306,4640.000000,920.000000
307,4640.000000,840.000000
308,4640.000000,720.000000
309,4560.000000,560.000000
310,4560.000000,440.000000
311,4480.000000,320.000000
312,4400.000000,200.000000
313,4320.000000,40.000000
314,4160.000000,-80.000000
315,4000.000000,-200.000000
316,3840.000000,-320.000000
317,3680.000000,-480.000000
318,3520.000000,-600.000000
319,3280.000000,-720.000000
320,3040.000000,-840.000000
321,2800.000000,-960.000000
322,2560.000000,-1080.000000
323,2240.000000,-1200.000000
324,2000.000000,-1280.000000
325,1680.000000,-1400.000000
326,1440.000000,-1480.000000
327,1120.000000,-1600.000000
328,800.000000,-1680.000000
329,560.000000,-1760.000000
330,240.000000,-1840.000000
331,-80.000000,-1880.000000
332,-400.000000,-1960.000000
333,-720.000000,-2000.000000
334,-960.000000,-2040.000000
335,-1280.000000,-2040.000000
336,-1600.000000,-2120.000000
337,-1840.000000,-2080.000000
338,-2160.000000,-2120.000000
339,-2400.000000,-2080.000000
340,-2640.000000,-2080.000000
341,-2880.000000,-2080.000000
342,-3120.000000,-2040.000000
343,-3360.000000,-2000.000000
344,-3600.000000,-1960.000000
345,-3760.000000,-1920.000000
346,-3920.000000,-1840.000000
347,-4080.000000,-1800.000000
348,-4240.000000,-1720.000000
349,-4320.000000,-1640.000000
350,-4480.000000,-1560.000000
351,-4560.000000,-1440.000000
352,-4720.000000,-1360.000000
353,-4800.000000,-1240.000000
354,-4880.000000,-1160.000000
355,-4960.000000,-1040.000000
356,-5040.000000,-920.000000
357,-5120.000000,-800.000000
358,-5120.000000,-680.000000
359,-5120.000000,-560.000000
360,-5120.000000,-440.000000
