Channel              :,CH1,CH2
Frequency            :,2.533KHz,2.530KHz
Period               :,0.395ms,0.395ms
PK-PK                :,10.16V,4.240V
Average              :,-83.89mV,-56.00mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
700,-3520.000000,920.000000
701,-3200.000000,1040.000000
702,-2880.000000,1120.000000
703,-2560.000000,1200.000000
704,-2240.000000,1320.000000
705,-1840.000000,1400.000000
706,-1520.000000,1480.000000
707,-1200.000000,1560.000000
708,-880.000000,1600.000000
709,-480.000000,1680.000000
710,-160.000000,1720.000000
711,160.000000,1800.000000
712,560.000000,1840.000000
713,880.000000,1880.000000
714,1120.000000,1880.000000
715,1520.000000,1880.000000
716,1760.000000,1920.000000
717,2080.000000,1960.000000
718,2400.000000,1920.000000
719,2640.000000,1920.000000
720,2880.000000,1920.000000
721,3200.000000,1880.000000
722,3440.000000,1880.000000
723,3680.000000,1800.000000
724,3840.000000,1760.000000
725,4080.000000,1720.000000
726,4240.000000,1680.000000
727,4400.000000,1600.000000
728,4560.000000,1520.000000
729,4640.000000,1440.000000
730,4640.000000,1320.000000
731,4640.000000,1240.000000
732,4640.000000,1160.000000
733,4640.000000,1040.000000
734,4640.000000,920.000000
735,4640.000000,880.000000
736,4560.000000,680.000000
737,4560.000000,560.000000
738,4560.000000,440.000000
739,4480.000000,320.000000
740,4400.000000,200.000000
741,4320.000000,40.000000
742,4160.000000,-80.000000
743,4000.000000,-200.000000
744,3840.000000,-320.000000
745,3680.000000,-440.000000
746,3520.000000,-560.000000
747,3280.000000,-720.000000
748,3040.000000,-840.000000
749,2800.000000,-920.000000
750,2560.000000,-1040.000000
751,2320.000000,-1160.000000
752,2080.000000,-1280.000000
753,1760.000000,-1360.000000
754,1520.000000,-1480.000000
755,1200.000000,-1560.000000
756,960.000000,-1640.000000
757,640.000000,-1680.000000
758,320.000000,-1760.000000
759,0.000000,-1840.000000
760,-240.000000,-1880.000000
761,-560.000000,-1920.000000
762,-880.000000,-1960.000000
763,-1120.000000,-2000.000000
764,-1440.000000,-2000.000000
765,-1680.000000,-2040.000000
766,-2000.000000,-2040.000000
767,-2240.000000,-2040.000000
768,-2480.000000,-2040.000000
769,-2720.000000,-2040.000000
770,-2960.000000,-2000.000000
771,-3200.000000,-1960.000000
772,-3360.000000,-1920.000000
773,-3520.000000,-1840.000000
774,-3760.000000,-1800.000000
775,-3920.000000,-1760.000000
776,-4000.000000,-1680.000000
777,-4160.000000,-1600.000000
778,-4240.000000,-1520.000000
779,-4320.000000,-1400.000000
780,-4400.000000,-1320.000000
781,-4480.000000,-1200.000000
782,-4560.000000,-1120.000000
783,-4560.000000,-1000.000000
784,-4560.000000,-880.000000
785,-4560.000000,-760.000000
786,-4560.000000,-640.000000
