Channel              :,CH1,CH2
Frequency            :,2.556KHz,2.556KHz
Period               :,0.391ms,0.391ms
PK-PK                :,9.760V,4.320V
Average              :,-100.3mV,-54.42mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
688,3680.000000,-480.000000
689,3520.000000,-640.000000
690,3280.000000,-760.000000
691,3040.000000,-880.000000
692,2880.000000,-960.000000
693,2560.000000,-1120.000000
694,2320.000000,-1240.000000
695,2000.000000,-1360.000000
696,1760.000000,-1480.000000
697,1440.000000,-1560.000000
698,1120.000000,-1680.000000
699,880.000000,-1760.000000
700,560.000000,-1840.000000
701,240.000000,-1880.000000
702,-80.000000,-1960.000000
703,-400.000000,-2000.000000
704,-720.000000,-2080.000000
705,-1040.000000,-2080.000000
706,-1360.000000,-2120.000000
707,-1600.000000,-2160.000000
708,-1920.000000,-2160.000000
709,-2160.000000,-2160.000000
710,-2480.000000,-2200.000000
711,-2720.000000,-2160.000000
712,-2960.000000,-2120.000000
713,-3200.000000,-2120.000000
714,-3440.000000,-2040.000000
715,-3600.000000,-2000.000000
716,-3840.000000,-1960.000000
717,-4000.000000,-1880.000000
718,-4160.000000,-1800.000000
719,-4320.000000,-1760.000000
720,-4400.000000,-1640.000000
721,-4560.000000,-1600.000000
722,-4640.000000,-1480.000000
723,-4720.000000,-1360.000000
724,-4880.000000,-1240.000000
725,-4880.000000,-1120.000000
726,-4960.000000,-1040.000000
727,-5040.000000,-920.000000
728,-5040.000000,-800.000000
729,-5040.000000,-680.000000
730,-5040.000000,-560.000000
731,-5040.000000,-440.000000
732,-4960.000000,-280.000000
733,-4880.000000,-160.000000
734,-4800.000000,-40.000000
735,-4640.000000,80.000000
736,-4480.000000,200.000000
737,-4240.000000,320.000000
738,-4000.000000,440.000000
739,-3760.000000,600.000000
740,-3440.000000,720.000000
741,-3200.000000,840.000000
742,-2880.000000,920.000000
743,-2560.000000,1040.000000
744,-2320.000000,1160.000000
745,-2000.000000,1280.000000
746,-1680.000000,1360.000000
747,-1280.000000,1440.000000
748,-960.000000,1520.000000
749,-640.000000,1640.000000
750,-320.000000,1720.000000
751,0.000000,1760.000000
752,400.000000,1840.000000
753,720.000000,1880.000000
754,1040.000000,1920.000000
755,1360.000000,1960.000000
756,1680.000000,2000.000000
757,2000.000000,2040.000000
758,2320.000000,2040.000000
759,2640.000000,2040.000000
760,2960.000000,2040.000000
761,3200.000000,2040.000000
762,3520.000000,2040.000000
763,3760.000000,2000.000000
764,4000.000000,1960.000000
765,4240.000000,1920.000000
766,4400.000000,1840.000000
767,4560.000000,1800.000000
768,4640.000000,1720.000000
769,4640.000000,1640.000000
770,4640.000000,1560.000000
771,4640.000000,1480.000000
772,4560.000000,1360.000000
773,4560.000000,1240.000000
774,4560.000000,1120.000000
775,4560.000000,1000.000000
776,4480.000000,880.000000
777,4480.000000,760.000000
778,4480.000000,600.000000
779,4400.000000,440.000000
780,4400.000000,320.000000
781,4320.000000,200.000000
782,4240.000000,40.000000
783,4160.000000,-120.000000
784,4000.000000,-240.000000
785,3840.000000,-360.000000
