Channel              :,CH1,CH2
Frequency            :,300.3Hz,2.510KHz
Period               :,3.330ms,0.398ms
PK-PK                :,18.24V,3.720V
Average              :,-31.47mV,-64.03mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
595,-5680.000000,1240.000000
596,-5440.000000,1280.000000
597,-5200.000000,1320.000000
598,-4960.000000,1400.000000
599,-4720.000000,1400.000000
600,-4480.000000,1480.000000
601,-4240.000000,1480.000000
602,-4000.000000,1520.000000
603,-3760.000000,1520.000000
604,-3600.000000,1520.000000
605,-3360.000000,1560.000000
606,-3120.000000,1520.000000
607,-2960.000000,1520.000000
608,-2800.000000,1520.000000
609,-2640.000000,1480.000000
610,-2480.000000,1440.000000
611,-2320.000000,1440.000000
612,-2160.000000,1400.000000
613,-2000.000000,1320.000000
614,-1840.000000,1280.000000
615,-1680.000000,1240.000000
616,-1520.000000,1160.000000
617,-1360.000000,1080.000000
618,-1200.000000,1040.000000
619,-1040.000000,960.000000
620,-880.000000,880.000000
621,-720.000000,800.000000
622,-560.000000,760.000000
623,-400.000000,680.000000
624,-160.000000,600.000000
625,0.000000,520.000000
626,160.000000,440.000000
627,320.000000,360.000000
628,480.000000,320.000000
629,640.000000,240.000000
630,880.000000,200.000000
631,1040.000000,120.000000
632,1200.000000,80.000000
633,1360.000000,0.000000
634,1520.000000,-40.000000
635,1600.000000,-80.000000
636,1760.000000,-120.000000
637,1840.000000,-160.000000
638,1920.000000,-200.000000
639,2000.000000,-200.000000
640,2080.000000,-240.000000
641,2160.000000,-280.000000
642,2240.000000,-280.000000
643,2240.000000,-320.000000
644,2320.000000,-320.000000
645,2400.000000,-320.000000
646,2400.000000,-320.000000
647,2480.000000,-320.000000
648,2480.000000,-320.000000
649,2560.000000,-360.000000
650,2560.000000,-320.000000
651,2640.000000,-320.000000
652,2640.000000,-320.000000
653,2640.000000,-320.000000
654,2720.000000,-280.000000
655,2720.000000,-280.000000
656,2800.000000,-280.000000
657,2800.000000,-240.000000
658,2880.000000,-240.000000
659,2880.000000,-200.000000
660,2960.000000,-160.000000
661,2960.000000,-160.000000
662,3040.000000,-120.000000
663,3120.000000,-80.000000
664,3200.000000,-80.000000
665,3200.000000,-40.000000
666,3280.000000,0.000000
667,3360.000000,0.000000
668,3440.000000,40.000000
669,3520.000000,80.000000
670,3600.000000,120.000000
671,3680.000000,120.000000
672,3760.000000,160.000000
673,3840.000000,200.000000
674,3920.000000,240.000000
675,4000.000000,240.000000
676,4080.000000,280.000000
677,4160.000000,320.000000
678,4240.000000,320.000000
679,4320.000000,360.000000
680,4400.000000,360.000000
681,4480.000000,400.000000
682,4640.000000,400.000000
683,4720.000000,440.000000
684,4800.000000,440.000000
685,4880.000000,480.000000
686,4960.000000,480.000000
687,5040.000000,480.000000
688,5120.000000,480.000000
689,5200.000000,480.000000
690,5280.000000,520.000000
691,5360.000000,480.000000
692,5440.000000,480.000000
693,5520.000000,480.000000
