Channel              :,CH1,CH2
Frequency            :,2.527KHz,2.527KHz
Period               :,0.396ms,0.396ms
PK-PK                :,10.24V,4.200V
Average              :,-78.95mV,-56.53mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
592,-3760.000000,800.000000
593,-3440.000000,920.000000
594,-3120.000000,1040.000000
595,-2800.000000,1120.000000
596,-2480.000000,1200.000000
597,-2160.000000,1280.000000
598,-1760.000000,1400.000000
599,-1440.000000,1480.000000
600,-1120.000000,1520.000000
601,-800.000000,1600.000000
602,-480.000000,1680.000000
603,-160.000000,1760.000000
604,240.000000,1800.000000
605,560.000000,1840.000000
606,880.000000,1840.000000
607,1200.000000,1880.000000
608,1520.000000,1920.000000
609,1840.000000,1960.000000
610,2160.000000,1960.000000
611,2400.000000,1960.000000
612,2640.000000,1920.000000
613,2960.000000,1920.000000
614,3200.000000,1880.000000
615,3440.000000,1880.000000
616,3680.000000,1840.000000
617,3920.000000,1760.000000
618,4080.000000,1720.000000
619,4240.000000,1680.000000
620,4400.000000,1600.000000
621,4560.000000,1520.000000
622,4640.000000,1440.000000
623,4640.000000,1360.000000
624,4640.000000,1280.000000
625,4640.000000,1160.000000
626,4640.000000,1040.000000
627,4640.000000,920.000000
628,4560.000000,840.000000
629,4560.000000,680.000000
630,4560.000000,600.000000
631,4480.000000,440.000000
632,4480.000000,320.000000
633,4400.000000,200.000000
634,4320.000000,40.000000
635,4160.000000,-80.000000
636,4000.000000,-200.000000
637,3840.000000,-320.000000
638,3680.000000,-440.000000
639,3520.000000,-600.000000
640,3280.000000,-720.000000
641,3040.000000,-840.000000
642,2800.000000,-960.000000
643,2560.000000,-1080.000000
644,2320.000000,-1160.000000
645,2080.000000,-1280.000000
646,1760.000000,-1360.000000
647,1440.000000,-1480.000000
648,1200.000000,-1560.000000
649,880.000000,-1640.000000
650,640.000000,-1720.000000
651,320.000000,-1800.000000
